user,item,rating,fold
4,35,0.014389592170823777,0.0
4,37,0.11861270710181568,0.0
4,45,0.07808726032533182,0.0
4,48,0.004211958121202976,0.0
4,60,0.040434139984014045,0.0
4,62,0.0007998565831113257,0.0
4,64,0.0005298824404680319,0.0
4,69,0.03152263863311151,0.0
4,70,0.03976881992401992,0.0
4,71,0.13869939821047234,0.0
4,72,0.0006994451067913487,0.0
4,73,0.0004094161847000541,0.0
4,80,0.007036803510290292,0.0
4,90,0.010592112895196949,0.0
4,91,0.0016397685315281483,0.0
4,94,0.08192017199772215,0.0
4,110,0.002160550106333913,0.0
4,115,0.12459416119787736,0.0
4,117,0.003398468984463789,0.0
4,118,0.00038938306335560026,0.0
4,128,0.004602952432354817,0.0
4,129,0.44367699913466335,0.0
4,133,0.032982417868595335,0.0
4,134,1.0,0.0
4,149,0.015364877502494158,0.0
4,155,0.08593534151307465,0.0
4,157,0.006154884119009751,0.0
4,158,0.0005174463014065168,0.0
4,160,0.00024499773281602363,0.0
5,0,0.009343541688673296,0.0
5,1,0.000989123835808809,0.0
5,3,0.04785862919024208,0.0
5,10,0.1361726552314619,0.0
5,14,0.023632885374034615,0.0
5,16,0.00061134259244349,0.0
5,18,0.31255369022604745,0.0
5,19,0.0014986718670399468,0.0
5,20,0.0008393233439713948,0.0
5,23,1.0,0.0
5,29,0.001279476073095863,0.0
5,36,0.004978650470441698,0.0
5,37,0.04370475158683012,0.0
5,39,0.00061134259244349,0.0
5,48,0.004978650470441698,0.0
5,60,0.12033829580577383,0.0
5,69,0.013076213737458375,0.0
5,70,0.0015294499996491493,0.0
5,71,0.1470567002359746,0.0
5,72,0.0032714372285958327,0.0
5,73,0.00299875341496062,0.0
5,80,0.02836744620960019,0.0
5,82,0.0029008895927740623,0.0
5,90,0.019873769291454596,0.0
5,91,0.0019393765951168172,0.0
5,94,0.014529111845827376,0.0
5,102,0.004995573889247733,0.0
5,116,0.0006358507587329841,0.0
5,128,0.0016084337502597738,0.0
5,129,0.009650614082293224,0.0
5,130,0.0006358507587329841,0.0
5,133,0.0021793663410008385,0.0
5,134,0.5696684394711173,0.0
5,155,0.0423403389322462,0.0
5,157,0.0071216916178234255,0.0
5,158,0.0016889091055613164,0.0
5,160,0.0010071880127656737,0.0
6,0,0.005030517255094275,0.0
6,1,0.000878384353855349,0.0
6,3,0.45028200289822773,0.0
6,4,0.7806672616878424,0.0
6,5,0.005808278483869831,0.0
6,7,0.005887953016410993,0.0
6,8,0.0035044385828586046,0.0
6,9,0.0021077998419887192,0.0
6,10,0.10262307251109233,0.0
6,12,0.0004309530829001193,0.0
6,14,0.28815728023830967,0.0
6,15,0.00033898745494244554,0.0
6,16,0.0023403777435174883,0.0
6,18,0.1197380179123902,0.0
6,19,0.06364310023007161,0.0
6,20,0.008157600439130596,0.0
6,22,0.1363055427935065,0.0
6,23,1.0,0.0
6,24,0.01578190849135166,0.0
6,25,1.9131281340744687e-05,0.0
6,29,0.00033861644217203567,0.0
6,34,0.0009450386658612068,0.0
6,35,0.008725984041210515,0.0
6,37,0.09611194562746751,0.0
6,39,0.008283517445123352,0.0
6,41,0.013686242743271345,0.0
6,42,0.003489556497559382,0.0
6,43,0.005237583250058765,0.0
6,45,0.0015344121436624012,0.0
6,48,0.008889393832658292,0.0
6,53,0.019657224044783123,0.0
6,57,0.012035822697436041,0.0
6,59,0.0031131214992980833,0.0
6,62,0.0008139869298696885,0.0
6,64,0.015844100746510128,0.0
6,69,0.010643560180825367,0.0
6,70,0.014410054688980569,0.0
6,71,0.100028099855255,0.0
6,72,0.004673749105857163,0.0
6,73,0.009472300985632986,0.0
6,78,0.0005385600670799301,0.0
6,80,0.005055693503407605,0.0
6,82,0.046435798314475314,0.0
6,87,0.0016674839543606614,0.0
6,90,0.041510652778984844,0.0
6,91,0.007371922861281111,0.0
6,94,0.3762620737925705,0.0
6,95,0.01648393228288266,0.0
6,96,0.0003877389477365873,0.0
6,99,0.01438928395969381,0.0
6,100,0.00011778867335282024,0.0
6,102,0.08250825183848257,0.0
6,105,0.00037610435977547394,0.0
6,113,0.11734840585631202,0.0
6,115,0.025617979197611104,0.0
6,116,0.00997228709674927,0.0
6,124,0.005721165278512667,0.0
6,128,0.004595689222618232,0.0
6,129,0.01969583458907492,0.0
6,130,0.010525949814201118,0.0
6,133,0.004602242991050302,0.0
6,134,0.09338447180173896,0.0
6,144,0.10230001948360415,0.0
6,149,0.016952155527700144,0.0
6,151,0.0005695634268437961,0.0
6,155,0.037360015134644375,0.0
6,157,0.009327499853130661,0.0
6,158,0.00044697388603239614,0.0
6,160,0.00026609183642155017,0.0
6,166,0.00037610435977547394,0.0
6,168,0.007912197210872749,0.0
7,0,0.022672991954313687,0.0
7,1,0.002022824729330014,0.0
7,3,0.19690544905389484,0.0
7,4,0.552149166955072,0.0
7,9,0.06303045099976488,0.0
7,10,0.2319934132608456,0.0
7,14,0.28491219839238985,0.0
7,16,0.0073661106179719795,0.0
7,18,0.3736500713958756,0.0
7,19,0.025630926624232702,0.0
7,20,0.030401136237541072,0.0
7,22,0.07284466734795841,0.0
7,23,1.0,0.0
7,24,0.07426630666523826,0.0
7,30,0.1085512380677526,0.0
7,34,0.002615289023459419,0.0
7,35,0.0007019044425905714,0.0
7,37,0.08393737945667415,0.0
7,39,0.22989035149032377,0.0
7,42,0.010114614934367916,0.0
7,43,0.014915950473403923,0.0
7,53,0.013219579152168119,0.0
7,61,0.044855502358424636,0.0
7,64,0.0022834599241393825,0.0
7,65,0.10813377870158936,0.0
7,70,0.02754940859796373,0.0
7,71,0.020015470130861662,0.0
7,73,0.012240937103711214,0.0
7,80,0.010952655221177767,0.0
7,82,0.0207009530556835,0.0
7,102,0.021028440114737746,0.0
7,113,0.12565658577852917,0.0
7,116,0.016091402521492517,0.0
7,134,0.8545415992239612,0.0
7,155,0.009012280225510861,0.0
7,166,0.0014733041087338522,0.0
8,0,0.014574413477557219,0.0
8,1,0.000677090698666279,0.0
8,3,0.4034946610749884,0.0
8,4,0.7207457750121408,0.0
8,5,0.003532460945771435,0.0
8,8,0.006171374217536725,0.0
8,10,0.10569749377417474,0.0
8,14,0.14111015191452755,0.0
8,16,0.00016323081235489293,0.0
8,18,0.059226058304007644,0.0
8,19,0.01411109754478251,0.0
8,20,0.022503448305655656,0.0
8,22,0.10825477458460611,0.0
8,23,0.3884996826531822,0.0
8,24,0.1250562047227721,0.0
8,29,0.0016986276446784745,0.0
8,30,0.044900792704188376,0.0
8,34,0.002741905897711414,0.0
8,35,0.004563066370777161,0.0
8,36,0.003144886491046262,0.0
8,37,0.02779720730588369,0.0
8,39,0.011675160902404894,0.0
8,40,0.0008518424288916626,0.0
8,42,0.0006354780292535425,0.0
8,43,0.009549240373160088,0.0
8,45,0.007001587440018881,0.0
8,48,0.02279105866170369,0.0
8,53,0.00393533340808677,0.0
8,55,0.0006643410624979338,0.0
8,59,0.006779319819898253,0.0
8,60,0.019841027498831137,0.0
8,61,0.06344420849470965,0.0
8,62,0.028906258254289288,0.0
8,64,0.0001867952364632109,0.0
8,65,0.002993386180279225,0.0
8,69,0.00025172422336910933,0.0
8,71,0.1799503391639623,0.0
8,72,0.0010704798449682113,0.0
8,73,0.0039060986752719063,0.0
8,79,0.09646291163635735,0.0
8,80,0.0006125094145037704,0.0
8,82,0.008119346036726727,0.0
8,90,0.11639074072306681,0.0
8,91,0.02058644872428404,0.0
8,92,1.0,0.0
8,94,0.007732681287339203,0.0
8,95,0.00024510925993229994,0.0
8,99,0.004125961827692807,0.0
8,100,0.005548979854747599,0.0
8,102,0.0005593866036553021,0.0
8,104,0.0001987401555517118,0.0
8,110,0.09099493245508113,0.0
8,114,0.01586959593008503,0.0
8,115,0.000399882792974473,0.0
8,116,0.006928740145871564,0.0
8,117,0.024094673094493684,0.0
8,124,0.028175424120892436,0.0
8,127,0.0001987401555517118,0.0
8,128,0.00016016749952249546,0.0
8,129,0.05422435917515755,0.0
8,130,0.008295235019400557,0.0
8,133,0.020462582890455803,0.0
8,134,0.22729598901120232,0.0
8,136,0.013773960049213711,0.0
8,140,0.002269319891418659,0.0
8,149,0.012165250831805472,0.0
8,155,0.05260067641434779,0.0
8,157,0.06427730632243545,0.0
8,158,0.0022421894057886808,0.0
8,160,0.0014907489238164195,0.0
8,164,0.0006643410624979338,0.0
8,167,0.003943005111990558,0.0
8,169,0.0012446351931330473,0.0
9,0,0.00513419734818924,0.0
9,1,0.0013826929821995288,0.0
9,3,0.49879437973372526,0.0
9,4,0.9591181293152847,0.0
9,5,0.03370622348077681,0.0
9,7,0.0006743334902002176,0.0
9,8,0.038520759160355716,0.0
9,9,0.11167496796186843,0.0
9,10,0.14866303783969662,0.0
9,14,0.16277717562687952,0.0
9,16,0.027802471088276,0.0
9,18,1.0,0.0
9,19,0.11464333617584047,0.0
9,20,0.009669508526662802,0.0
9,22,0.1990736614296458,0.0
9,23,0.5999410073527007,0.0
9,24,0.28177941125146727,0.0
9,26,0.009043712785396858,0.0
9,31,0.011765928844547496,0.0
9,34,0.0616427020316074,0.0
9,35,0.06813809100465745,0.0
9,37,0.28381975256020453,0.0
9,39,0.07161433527097028,0.0
9,42,0.011383870637002858,0.0
9,43,0.026047376710002096,0.0
9,45,0.024330920236025063,0.0
9,47,0.0005421350182005346,0.0
9,48,0.004297574069030456,0.0
9,53,0.08580344123970747,0.0
9,59,0.01136927053896455,0.0
9,60,0.015347558149227492,0.0
9,61,0.06284966793633584,0.0
9,62,0.022493027730005673,0.0
9,64,0.01446811901307479,0.0
9,69,0.0028351954201463634,0.0
9,70,0.061664207468309445,0.0
9,71,0.2236117087337927,0.0
9,72,0.008439849516837515,0.0
9,73,0.013424903122969206,0.0
9,80,0.0038486632897085735,0.0
9,82,0.1909081969164443,0.0
9,90,0.00975871888273684,0.0
9,91,0.05650099162951609,0.0
9,94,0.02045130829854571,0.0
9,95,0.0017105583460159726,0.0
9,96,0.0014797687279027067,0.0
9,99,0.010770143270011532,0.0
9,100,0.012261787425452978,0.0
9,102,0.008552576535656187,0.0
9,105,0.0007396980386611042,0.0
9,107,0.033550362702843034,0.0
9,114,0.0031132078187051156,0.0
9,115,0.03324587148119881,0.0
9,116,0.18385906831320184,0.0
9,118,0.009016802097534337,0.0
9,129,0.09531298303556537,0.0
9,130,0.01758181372671171,0.0
9,133,0.06888588903881669,0.0
9,134,0.09118629784012335,0.0
9,146,0.003014571531379805,0.0
9,149,0.0016592315786394343,0.0
9,155,0.008140477775473503,0.0
9,157,0.001513441356248522,0.0
10,0,0.0011531565286193514,0.0
10,3,0.2511286288944255,0.0
10,4,0.6243583618311541,0.0
10,9,0.037076788297363036,0.0
10,10,0.08894467614889924,0.0
10,14,0.2161718597663435,0.0
10,18,0.07506191487099101,0.0
10,19,0.0009159060025040997,0.0
10,20,0.0013936801748000325,0.0
10,22,0.09810170714369637,0.0
10,23,1.0,0.0
10,29,0.0001309427426866246,0.0
10,36,0.0001691857388704304,0.0
10,37,0.0918364951658545,0.0
10,39,0.002564385017250679,0.0
10,48,0.0011810673235795649,0.0
10,53,0.048078821832293575,0.0
10,60,0.030163108743022294,0.0
10,70,0.017824419316111326,0.0
10,71,0.250105204497006,0.0
10,72,0.0022292141863304955,0.0
10,73,0.00033271484672221,0.0
10,82,0.004991019549344255,0.0
10,90,0.0023939254077169165,0.0
10,91,0.0003590883802510503,0.0
10,102,0.15825955919120968,0.0
10,106,0.0010466505006121694,0.0
10,115,0.000859492183365674,0.0
10,130,0.00011454286884720392,0.0
10,133,0.00021361827000336206,0.0
10,134,0.20623311561661747,0.0
10,149,0.1875140279243038,0.0
10,155,0.17891348608506724,0.0
10,158,0.00017284449086688264,0.0
10,160,0.00025926673630032396,0.0
11,0,0.027976846320292455,0.0
11,1,0.013988423160146228,0.0
11,3,0.5277884355834555,0.0
11,8,0.006014675808973896,0.0
11,10,0.04811741609527247,0.0
11,14,0.16841095633345363,0.0
11,16,0.003007337904486948,0.0
11,18,0.48839167568868036,0.0
11,19,0.07418100164401138,0.0
11,20,0.015878750614220043,0.0
11,22,0.1271674568232201,0.0
11,23,0.21652858895731505,0.0
11,24,0.11127150246601708,0.0
11,34,0.010597285949144485,0.0
11,37,0.11127150246601708,0.0
11,39,0.17683146878383255,0.0
11,43,0.17683146878383255,0.0
11,53,0.05052327679538073,0.0
11,59,0.012029351617947793,0.0
11,70,0.054132147239328764,0.0
11,71,0.30855323926417394,0.0
11,82,0.4703476482617587,0.0
11,99,1.0,0.0
11,100,0.006014675808973896,0.0
11,113,0.08019569349212077,0.0
11,115,0.04009784674606039,0.0
11,116,0.06555996631781548,0.0
11,149,0.01190906296066503,0.0
11,168,0.02375796944544689,0.0
12,0,0.18992306837021222,0.0
12,1,0.015116492699985424,0.0
12,4,0.0557715592807086,0.0
12,14,0.042714904800994935,0.0
12,20,0.011693528152012482,0.0
12,48,0.3299126272450546,0.0
12,60,0.7855758271728189,0.0
12,70,0.22153790447253974,0.0
12,71,1.0,0.0
12,72,0.09753787995167257,0.0
12,73,0.09367072196045585,0.0
12,81,0.05672745305478567,0.0
12,134,0.042530862392423645,0.0
12,140,0.05908500040022179,0.0
12,149,0.2655254352992288,0.0
12,155,0.5084177602962755,0.0
12,157,0.055396811074105476,0.0
13,0,0.021073427217065635,0.0
13,1,0.002265805188639535,0.0
13,4,0.026553951423505365,0.0
13,8,0.03033982805852266,0.0
13,12,0.0005842488095837635,0.0
13,14,0.029374322028759555,0.0
13,16,0.0026814414452446863,0.0
13,18,0.14956805644584753,0.0
13,19,0.05490779956485722,0.0
13,22,0.028365757001354224,0.0
13,23,0.013913567711631243,0.0
13,24,0.22149072742089107,0.0
13,35,0.05742229656442542,0.0
13,37,0.20733057805725816,0.0
13,39,0.025227333652977295,0.0
13,43,0.07973667956952861,0.0
13,45,0.013708458282715162,0.0
13,48,0.0016889504048905493,0.0
13,53,0.014966227405203165,0.0
13,59,0.14709294172575116,0.0
13,60,0.012701397950823902,0.0
13,70,0.02292116686102169,0.0
13,71,0.268301235143712,0.0
13,73,0.00661431268722,0.0
13,82,0.15329904231379374,0.0
13,84,0.0003043308200833883,0.0
13,90,0.011531033068765564,0.0
13,91,0.10885989036968044,0.0
13,94,0.004820310711883814,0.0
13,99,0.15215192949720005,0.0
13,100,0.8227029231311054,0.0
13,101,0.04374175632410048,0.0
13,102,0.1000589458138272,0.0
13,116,0.04760484336706737,0.0
13,128,1.0,0.0
13,129,0.00412944742049993,0.0
13,130,0.06512424245370702,0.0
13,133,0.033212398545541325,0.0
13,134,0.03967768483109174,0.0
13,136,0.09580893770209824,0.0
13,149,0.0008176299416954248,0.0
13,155,0.016372645418569566,0.0
13,157,0.0012247762800090649,0.0
13,164,0.13444130601929832,0.0
14,10,0.13361103539907745,0.0
14,18,0.009143854158857427,0.0
14,22,0.03820200233901128,0.0
14,23,1.0,0.0
14,37,0.011082105420453023,0.0
14,41,0.007946046125911639,0.0
14,61,0.021843655970445283,0.0
14,63,0.028018849210337062,0.0
14,72,0.002302794113530335,0.0
14,73,0.002302794113530335,0.0
14,90,0.005122862534978869,0.0
14,113,0.0673272550691792,0.0
14,129,0.006978169507106352,0.0
15,0,0.007019480075705689,0.0
15,3,0.26071295517133874,0.0
15,4,0.5729589596685567,0.0
15,9,0.2889176333031299,0.0
15,10,0.08885436870780947,0.0
15,14,0.842658962263286,0.0
15,18,0.5095274876462985,0.0
15,19,0.1387305816232221,0.0
15,20,0.0018363930233313982,0.0
15,22,0.4531396616291905,0.0
15,23,0.2882023895051094,0.0
15,24,0.04799757243069584,0.0
15,35,0.2732232892275632,0.0
15,36,0.028049770930945774,0.0
15,37,0.549779353276704,0.0
15,39,0.26228745207897436,0.0
15,42,0.07107808707400393,0.0
15,43,0.0782669217942168,0.0
15,48,0.32083118137118716,0.0
15,53,0.5553848046575632,0.0
15,60,0.010189960298972732,0.0
15,61,0.387692157153906,0.0
15,70,0.012088371562242992,0.0
15,71,0.06781054142480908,0.0
15,72,0.036374727746595184,0.0
15,73,0.051944027251346364,0.0
15,82,1.0,0.0
15,90,0.019241696589797092,0.0
15,91,0.06527810443322965,0.0
15,94,0.8769119763037314,0.0
15,100,0.05381770107695776,0.0
15,102,0.6615018934312977,0.0
15,107,0.07412534958564423,0.0
15,116,0.06288565372513774,0.0
15,124,0.01973818425090682,0.0
15,128,0.029267688858290727,0.0
15,129,0.043901585969328714,0.0
15,130,0.07477309729660915,0.0
15,133,0.07825385700754686,0.0
15,134,0.4648793740922498,0.0
15,142,0.7849523815558668,0.0
15,143,0.003311431290458876,0.0
15,147,0.0025399019382488694,0.0
15,149,0.027884377332043814,0.0
15,155,0.03462762569474664,0.0
15,157,0.013456764565320708,0.0
15,162,0.04112926298128879,0.0
15,164,0.36133742819704506,0.0
15,169,0.1520981510898959,0.0
15,172,0.007268077606998765,0.0
16,0,0.010427575802605274,0.0
16,1,0.008023320719238582,0.0
16,3,0.1469669052863765,0.0
16,4,0.8918483624214771,0.0
16,5,0.019377676788404543,0.0
16,12,0.000552623589778841,0.0
16,13,0.0015443179769162132,0.0
16,14,0.09887723497560702,0.0
16,16,0.011245868983169153,0.0
16,18,0.09446640910238445,0.0
16,19,0.03137121286258563,0.0
16,20,0.004565442484159869,0.0
16,22,0.14343878413653766,0.0
16,23,1.0,0.0
16,24,0.6055008733325328,0.0
16,29,0.006675847922104274,0.0
16,34,0.004128302711301137,0.0
16,35,0.06057354978819297,0.0
16,37,0.10009264951489957,0.0
16,39,0.010974040182529317,0.0
16,43,0.009311604566231169,0.0
16,45,0.15709046051618197,0.0
16,47,0.00044471484147883065,0.0
16,48,0.057272641288473154,0.0
16,52,0.00569675980057586,0.0
16,53,0.0025121448368395395,0.0
16,59,0.01064430226432549,0.0
16,60,0.0194093265943178,0.0
16,62,0.034695535875240706,0.0
16,64,0.003036989591339299,0.0
16,65,0.06845990739665428,0.0
16,69,0.004771110104629664,0.0
16,70,0.0980605241548884,0.0
16,71,0.5507672511628359,0.0
16,72,0.014582167869779391,0.0
16,73,0.011464342534458388,0.0
16,80,0.056269577307665186,0.0
16,82,0.009398045060000955,0.0
16,90,0.061323858853840306,0.0
16,91,0.04738812732152593,0.0
16,94,0.013731050539307729,0.0
16,99,0.029875120282468588,0.0
16,100,0.0567750544458857,0.0
16,102,0.0695850931183485,0.0
16,107,0.010990767957081102,0.0
16,114,0.030841998244791346,0.0
16,115,0.18238173709419161,0.0
16,116,0.006630503989917913,0.0
16,117,0.005829858638613684,0.0
16,128,0.019601246006768082,0.0
16,129,0.0280018136118383,0.0
16,130,0.013067346636284236,0.0
16,133,0.539865808050749,0.0
16,134,0.07229464129075865,0.0
16,136,0.0046344031256312125,0.0
16,140,0.0032019468586475803,0.0
16,142,0.08604278297747076,0.0
16,149,0.8136307447260333,0.0
16,151,0.0014871986678490032,0.0
16,155,0.05788038218570743,0.0
16,158,0.008812122852523047,0.0
16,163,0.0044137181452493695,0.0
16,164,0.008596496430008174,0.0
16,166,0.0013596201126240951,0.0
17,0,0.0008543372578438742,0.0
17,3,0.18291869722296147,0.0
17,4,0.01049972885492319,0.0
17,8,5.3602155056837364e-05,0.0
17,9,0.2389092150220215,0.0
17,10,0.3700614986012086,0.0
17,14,0.08950060527878058,0.0
17,18,0.12600676879951275,0.0
17,19,0.06744203066043254,0.0
17,20,0.0005304315732268812,0.0
17,22,0.17149470935256744,0.0
17,23,0.5266107982070102,0.0
17,24,0.08222613199152537,0.0
17,30,0.04471358039082278,0.0
17,31,0.037061323751559086,0.0
17,34,0.0008713153656728585,0.0
17,35,0.03458806454800723,0.0
17,36,0.0003523195946141555,0.0
17,37,0.06761442420975584,0.0
17,39,0.02338468877671301,0.0
17,43,0.026178313369141476,0.0
17,46,0.08950123985567338,0.0
17,48,0.0003523195946141555,0.0
17,53,0.0006918417687568544,0.0
17,57,0.0014906863967596169,0.0
17,60,0.0009610176265288713,0.0
17,64,0.00104272334042216,0.0
17,65,0.014904526796940926,0.0
17,68,0.0017740332967004383,0.0
17,70,0.0003336362439882135,0.0
17,71,0.0039718674082275226,0.0
17,79,1.0,0.0
17,80,0.018464907067819402,0.0
17,88,0.0006711310345868904,0.0
17,94,0.0003871913493238692,0.0
17,102,0.06950200428389987,0.0
17,110,0.0721984031361401,0.0
17,115,0.003696783580987558,0.0
17,116,0.041689973407009584,0.0
17,124,0.004584657633434824,0.0
17,130,0.000328989126608696,0.0
17,133,0.005441351358343171,0.0
17,134,0.15381704068605578,0.0
17,144,0.0015374264602782402,0.0
